"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11"
"652";0,178;1,483;0,258;3,539;0,605;6,506;62,789;4,758;12,115;7,769;0
"653";0,594;8,855;8,359;3,641;0;26,846;30,293;0;17,936;3,477;0
"654";1,035;5,852;0,259;4,504;0,613;7,163;31,096;0;44,635;4,845;0
"655";0;6,302;0;0;0,437;5,023;51,239;16,381;7,961;12,657;0
"656";3,13;23,398;0,944;0;0,138;2,934;25,351;0;39,503;4,603;0
"657";1,379;1,448;0,327;5,198;0,179;16,215;37,999;20,908;13,136;3,211;0
"658";0,045;3,816;0,202;6,953;0,253;70,169;13,758;0;3,457;1,345;0
"659";0;0,501;0,072;0;1,344;73,872;7,673;12,902;2,43;1,205;0
"660";0,693;1,705;1,059;5,581;1,055;1,391;43,457;17,2;6,796;21,062;0
"661";0,272;6,816;0;29,943;2,907;5,518;38,355;0;12,51;3,678;0
"662";0,28;4,436;4,162;3,924;0,352;1,498;56,588;10,964;15,596;2,201;0
"663";0;0,453;0,03;0,403;0,032;59,874;9,16;16,381;2,819;10,848;0
"664";0,176;3,858;0,287;7,961;0,68;10,839;28,796;7,56;30,09;9,754;0
"665";0;2,155;0,519;3,539;2,138;26,011;41,82;0;20,097;3,721;0
"666";0;1,007;0,241;9,218;8,305;3,311;44,141;22,937;5,38;5,46;0
"667";0,51;1,341;0,098;0;0,169;0,539;6,24;3,927;86;1,178;0
"668";0;0;1,127;3,029;0,644;0;21,063;18,479;48,141;7,517;0
"669";0;0,495;0,087;2,659;0,794;0;30,878;42,152;5,657;17,278;0
"670";0,043;0,21;0,055;30,821;1,99;2,513;5,558;50,356;7,882;0,573;0
"671";0,455;11,252;0,288;4,941;1,061;6,291;42,568;12,635;7,355;13,156;0
"672";0,088;4,498;0,138;32,299;0,261;2,167;25,928;28,175;5,255;1,191;0
"673";0,036;1,544;0,022;0,953;0,329;0,199;8,038;86,552;1,478;0,85;0
"674";0,053;0,999;0,045;0,903;0,128;61,059;28,128;5,712;2,495;0,476;0
"675";0,197;1,045;0,206;2,424;0,367;11,305;8,847;69,681;2,723;3,204;0
"676";0,867;3,428;0,68;0;0,69;6,712;48,88;0;29,829;8,915;0
"677";0;0,758;0,097;2,734;0,232;1,537;14,658;47,26;31,398;1,326;0
"678";0;0,46;0,068;1,018;0,123;7,266;79,96;6,486;3,08;1,539;0
"679";0,273;2,651;0,248;34,778;3,227;1,403;27,589;15,288;8,302;6,241;0
"680";0,237;3,769;17,189;7,426;0,783;0;17,51;16,979;30,122;5,984;0
"681";0,245;6,366;0,13;1,118;1,633;2,384;66,244;0;13,152;8,729;0
"682";0,137;1,131;0,142;2,085;0,197;34,692;24,944;9,659;23,859;3,154;0
"683";0;0,251;0,111;0,712;0,031;92,321;3,39;0;2,105;1,079;0
"684";0,508;0,566;0,252;14,743;0,112;2,492;54,986;9,694;8,764;7,883;0
"685";0,135;0,241;0,799;3,114;1,174;8,5;45,813;0;37,04;3,184;0
"686";0;23,846;0,634;0,713;0,402;4,286;53,315;0;13,346;3,459;0
"687";0;0,083;0,005;6,108;0,025;90,284;0,948;0,629;1,765;0,151;0
"688";0;2,434;0,396;3,646;1,491;29,377;14,735;14,455;30,646;2,818;0
"689";0;9,068;0,549;0;6,029;18,552;42,496;15,392;6,906;1,007;0
"690";0,254;2,87;1,44;8,469;4,788;0;36,383;20,773;16,964;8,06;0
"691";0,009;1,411;0,013;0;0,14;7,346;88,986;0;0,631;1,463;0
"692";0,219;0,367;0,028;1,353;7,469;50,842;9,654;8,246;3,003;18,819;0
"693";0;12,753;0,609;2,58;0,145;2,222;32,378;15,46;21,415;12,438;0
"694";0;5,254;0,038;0,444;0,086;86,97;4,748;0;1,954;0,507;0
"695";0;3,917;0;7,112;0,239;0;28,037;0;57,261;3,435;0
"696";0;8,634;0,178;0;1,536;12,466;45,047;8,932;10,469;12,738;0
"697";0,102;3,137;0,171;2,137;0,17;28,666;33,549;26,358;4,118;1,593;0
"698";0,196;1,918;0,609;2,361;0,165;2,932;46,106;42,347;1,856;1,511;0
"699";0;0,632;0;2,182;1,549;1,385;31,605;0;61,365;1,282;0
"700";0,144;5,085;0,137;9,082;2,347;6,214;39,571;11,255;8,047;18,115;0
"701";0,132;0,307;0;0,586;0,334;8,017;10,362;2,682;17,886;59,692;0
"702";0;5,501;0,174;29,919;3,659;14,26;22,799;0;16,837;6,85;0
"703";0,219;1,903;0,367;0;0,399;3,462;50,294;12,328;9,056;21,972;0
"704";0;1,264;0,11;1,078;0,114;0,734;23,794;0;71,764;1,142;0
"705";0,224;0,814;0,129;4,492;0,084;0;17,24;1,938;74,116;0,963;0
"706";0,341;14,535;1,138;35,18;0,614;4,308;14,858;6,703;18,213;4,111;0
"707";0;1,666;0,178;2,098;0,079;0,398;9,025;82,611;1,834;2,111;0
"708";0,252;0;0,779;4,286;3,004;6,469;46,937;14,967;15,371;7,935;0
"709";0,035;0,342;0,037;0,321;0,43;0,283;24,122;1,023;72,929;0,478;0
"710";0,451;0,608;0,344;6,015;33,626;21,723;19,805;4,539;6,931;5,958;0
"711";0;9,257;0,879;3,64;0,863;0;37,262;0;44,02;4,079;0
"712";0,434;0,287;0,177;20,462;0,871;1,957;52,329;9,521;10,183;3,78;0
"713";0,121;0,412;0,064;0,453;0,293;89,035;3,723;0;5,096;0,803;0
"714";0,627;7,655;0;3,601;1,511;2,122;23,259;44,487;12,032;4,706;0
"715";0;2,19;0,713;1,329;0,236;2,271;84,95;0;5,139;3,172;0
"716";0;1,408;0;20,231;0,65;0;35,207;14,609;22,982;4,913;0
"717";0,152;9,081;10,466;1,424;5,881;2,046;30,043;0;39,033;1,873;0
"718";0;0,926;0,051;0;0,682;0,325;92,348;0;3,691;1,978;0
"719";3,507;2,719;0,25;6,878;0,225;25,389;20,534;5;32,166;3,332;0
"720";0;2,043;1,916;5,143;0,582;9,836;36,637;0;30,4;13,443;0
"721";0,384;6,991;0,29;1,26;0,755;0,619;41,47;8,248;35,903;4,08;0
"722";0,335;2,726;0,561;1,382;0,432;4,196;20,733;40,351;21,994;7,29;0
"723";0,127;2,279;0,082;1,487;32,158;11,072;22,155;21,986;5,221;3,432;0
"724";0;24,865;0;4,465;0,362;0,744;29,482;20,718;11,038;8,326;0
"725";47,369;0,337;0,314;0;0,445;2,273;22,63;0;25,496;1,137;0
"726";0;0,674;0,207;3,338;0,605;30,646;48,781;0;9,78;5,968;0
"727";0;1,592;0,187;1,658;0,552;3,073;77,118;0;5,902;9,918;0
"728";0,325;6,087;0,41;1,173;13,701;8,478;36,776;0;30,002;3,05;0
"729";0,173;1,421;0;3,824;0,369;28,848;37,144;9,075;12,595;6,551;0
"730";0,139;0,819;0,178;4,484;1,442;8,378;70,347;0;11,516;2,696;0
"731";0;4,36;2,313;6,818;0,944;3,045;50,941;19,806;9,136;2,638;0
"732";0;0,854;0,661;4,773;1,343;33,45;31,546;5,508;13,972;7,893;0
"733";0;27,744;0,55;5,741;2,053;0;20,28;4,799;32,872;5,962;0
"734";0;7,436;0,065;4,615;0;1,193;17,127;3,887;64,029;1,648;0
"735";0,108;0,336;0,635;0,75;0,468;1,036;94,947;0;1,05;0,671;0
"736";0,091;17,73;0,2;5,224;1,175;1,346;33,426;34,324;3,659;2,825;0
"737";0;3,136;0,316;3,076;1,378;27,673;29,493;12,035;19,339;3,555;0
"738";0;4,746;0,192;5,27;14,107;13,125;48,955;0;6,939;6,666;0
"739";0;0,006;0;0;0,001;0,006;0,024;99,943;0,008;0,013;0
"740";0,568;2,288;0;0,607;4,172;2,317;19,269;7,221;59,82;3,739;0
"741";0,046;4,986;1,425;1,395;0,233;0,993;73,91;4,329;8,552;4,131;0
"742";0,544;13,979;0;0,552;0,273;7,095;63,555;0;10,996;3,006;0
"743";0,09;1,567;0,207;1,071;0,776;18,108;10,979;40,901;23,506;2,797;0
"744";2,272;6,973;1,57;0;0,195;0;80,37;3,769;2,734;2,117;0
"745";0,427;0,804;0,959;1,023;0,736;13,697;39,742;34,915;4,479;3,218;0
"746";0,539;2,376;0,739;7,132;0,466;8,653;71,125;0;5,147;3,823;0
"747";0;1,474;1,657;5,96;0,798;29,755;39,693;0;13,924;6,74;0
"748";0,146;4,912;0,185;9,408;24,1;2,77;13,774;9,298;30,994;4,412;0
"749";0;3,789;2,437;12,868;0,476;6,612;59,012;0;11,996;2,811;0
"750";0;2,949;0,238;0;13,531;4,903;37,222;12,865;23,911;4,381;0
"751";0,294;2,859;0,357;5,266;0,34;2,763;46,496;29,1;9,254;3,27;0
"752";0;1,564;0,484;10,829;0,946;4,324;42,157;21,089;13,924;4,683;0
"753";1,154;5,795;1,074;8,423;3,541;5,304;44,881;0;20,826;9,003;0
"754";0;10,212;48,696;8,449;0,741;11,693;8,162;5,855;4,672;1,521;0
"755";2,109;1,355;1,843;7,925;0,774;8,215;27,907;0;42,402;7,47;0
"756";1,011;54,142;0,378;0,283;0,074;33,158;4,384;4,878;1,035;0,656;0
"757";0,553;6,447;0,636;7,305;7,465;1,66;22,801;18,406;23,72;11,007;0
"758";0,079;1,998;0;0;7,19;12,435;24,722;44,838;7,517;1,222;0
"759";1,249;5,05;0,263;3,686;0,17;3,324;70,141;0;13,859;2,26;0
"760";0;2,445;0,903;8,366;0,45;5,829;36,583;7,634;31,655;6,135;0
"761";0,046;0,152;0,06;1,243;0,062;0,103;96,783;0;1,07;0,479;0
"762";0;1,711;2,613;9,475;0,328;45,205;16,342;11,316;7,369;5,641;0
"763";0;19,527;0,37;13,636;7,578;3,47;42,995;5,606;4,943;1,876;0
"764";0,114;0,323;0,101;41,698;0,043;6,833;8,747;35,447;1,774;4,919;0
"765";0;3,539;0,152;1,212;0,296;2,074;73,476;0;8,795;10,455;0
"766";0,154;8,858;0,676;24,697;0,302;8,748;37,68;0;13,514;5,372;0
"767";0;0;0,121;4,691;5,068;46,135;19,735;14,52;5,437;4,294;0
"768";0,226;1,347;0,922;1,167;1,716;2,421;34,925;46,165;6,358;4,753;0
"769";0;12,252;1,919;3,058;8,58;4,7;42,354;8,405;12,317;6,415;0
"770";0;9,289;0,142;0,632;8,267;5,127;15,658;33,944;24,718;2,222;0
"771";0,2;1,512;0,682;0;1,096;0,858;28,71;0;63,955;2,987;0
"772";0;38,708;0,106;0,835;0,28;0,451;5,075;50,047;3,585;0,914;0
"773";0,579;2,109;0,114;0;0,531;2,229;40,464;41,924;8,492;3,559;0
"774";0;0,883;0,273;1,139;1,192;2,32;86,18;0;4,974;3,04;0
"775";0,004;0,067;0,011;0;0,081;0,057;99,231;0,26;0,214;0,074;0
"776";0,085;14,48;0,102;20,885;2,022;5,183;23,33;8,293;11,838;13,781;0
"777";0;0;0;0;3,205;6,84;25,721;14,422;15,627;34,185;0
"778";0;2,839;0,048;5,482;0,438;2,677;26,872;4,827;54,481;2,336;0
"779";0;0,003;0,001;99,78;0;0,032;0,058;0;0,117;0,009;0
"780";0;64,386;0,297;0;2,923;1,03;11,084;8,73;9,626;1,924;0
"781";0,252;4,065;0,981;4,245;0,821;9,147;51,889;0;17,13;11,469;0
"782";0,123;1,613;0,107;1,99;0,443;1,586;86,108;0;7,278;0,752;0
"783";0,029;2,079;0,134;6,315;3,477;0,291;35,984;19,457;30,37;1,865;0
"784";2,152;2,685;0,375;4,794;0,873;3,994;21,355;45,922;14,062;3,788;0
"785";0;2,662;1,472;2,062;0,93;11,439;39,817;13,118;10,226;18,273;0
"786";3,201;2,737;1,092;4,54;0,545;8,113;38,898;20,618;11,911;8,346;0
"787";0;8,281;2,098;6,408;0,609;10,144;44,483;12,452;9,062;6,465;0
"788";0;0,212;0,096;0,611;0,102;6,425;8,006;34,341;36,598;13,609;0
"789";0,276;0,777;0,257;8,922;0,356;3,499;65,962;0;15,998;3,953;0
"790";0;15,544;0,524;8,504;10,684;4,233;25,799;0;14,958;19,755;0
"791";0,075;1,352;0,999;18,642;0,64;36,865;28,941;6,288;2,169;4,029;0
"792";0;1,231;3,053;0;0,263;5,035;21,078;27,453;34,181;7,704;0
"793";0,713;17,336;0;2,107;0,706;15,627;45,552;0;13,171;4,789;0
"794";0,395;0,65;0,559;8,256;0,712;3,555;30,95;39,892;10,468;4,563;0
"795";0,171;4,843;0,402;2,871;9,587;4,018;30,764;16,536;26,663;4,145;0
"796";0,757;4,058;0,405;7,248;4,618;4,249;43,855;0;26,59;8,22;0
"797";0;4,052;8,272;8,798;1,095;5,379;49,646;0;14,509;8,25;0
"798";0,071;9,031;0,711;1,73;0,247;2,441;22,449;47,952;9,173;6,195;0
"799";0,135;1,673;1,168;25,358;1,487;6,742;38,591;3,351;17,962;3,534;0
"800";0;1,015;0,366;2,976;0,372;0;33,842;44,892;12,896;3,64;0
"801";2,775;2,438;0,263;2,606;0,569;0;25,122;55,491;7,772;2,962;0
"802";0,181;2,204;0,07;1,96;3,095;59,022;27,8;0;3,377;2,291;0
"803";0;1,007;0,049;0,611;0,101;2,274;87,572;2,979;4,878;0,53;0
"804";0;4,256;0,244;0;1,68;20,969;61,527;0;7,622;3,702;0
"805";0,091;5,509;0,33;2,557;1,531;1,223;68,709;0;15,382;4,669;0
"806";0;1,175;0,204;12,854;0;1,378;57,067;12,728;9,027;5,567;0
"807";0,173;8,045;1,659;1,024;0,406;14,73;39,193;18,1;11,984;4,686;0
"808";0,436;0;1,45;17,854;0,468;9,69;22,476;23,073;7,308;17,245;0
"809";0;4,043;0;4,797;0,176;17,319;34,475;12,372;22,036;4,782;0
"810";1,146;0,505;0,257;4,26;0,681;7,538;69,617;6,291;6,843;2,862;0
"811";0,733;1,757;0,091;0,546;0,373;0,899;9,242;83,301;2,508;0,551;0
"812";0,271;35,514;0,274;4,937;2,208;8,019;35,138;0;9,067;4,572;0
"813";0;0,883;0,084;15,911;0,275;1,41;29,286;44,878;4,364;2,909;0
"814";0;10,144;0,086;4,52;1,739;11,519;42,818;20,942;4,523;3,708;0
"815";0,529;7,177;0,288;3,267;0,441;4,9;51,391;0;28,037;3,97;0
"816";0;2,057;1,405;7,091;0,323;1,431;32,32;32,516;7,663;15,193;0
"817";0,11;1,418;0,391;6,379;7,734;13,335;61,287;0;6,602;2,744;0
"818";0,233;4,558;0,139;2,992;2,202;35,142;35,62;0;9,049;10,065;0
"819";0;2,522;4,497;5,592;0,611;6,24;66,644;0;7,88;6,014;0
"820";0,125;3,33;0,204;5,286;0,175;1,333;31,708;0;54,506;3,332;0
"821";0,454;1,947;0,248;24,065;0;8,579;38,705;20,198;4,2;1,604;0
"822";0,193;1,607;4,429;3,35;0,305;1,3;14,935;51,742;20,469;1,672;0
"823";4,047;13,487;0,118;4,887;22,531;2,23;33,939;3,955;8,18;6,626;0
"824";0;1,119;0,769;3,955;0,509;4,424;37,027;29,529;15,801;6,867;0
"825";0,373;9,129;0,392;5,497;0,526;28,686;34,126;4,403;12,386;4,483;0
"826";0;1,681;0,05;0,931;0,871;3,395;85,575;4,995;1,423;1,079;0
"827";1,417;1,07;1,663;0;0,479;6,455;42,415;0;33,222;13,279;0
"828";0,127;3,967;0,278;4,449;1,053;16,722;19,415;0;49,21;4,779;0
"829";0,087;1,375;0,231;1,748;0,316;60,338;23,699;0;9,607;2,599;0
"830";0;3,853;0,878;4,153;3,917;4,546;32,735;16,155;22,367;11,397;0
"831";0;0,593;0,264;31,562;2,159;1,047;45,226;0;2,903;16,246;0
"832";0,197;2,289;1,392;4,357;5,319;6,718;51,03;0;17,331;11,366;0
"833";0,145;1,553;0;2,118;0,171;1,77;74,569;7,289;9,073;3,312;0
"834";32,345;0,753;0,272;4,459;0;10,418;18,524;17,429;11,666;4,135;0
"835";0,225;0,474;0,214;20,91;0,86;3,064;46,959;15,727;7,896;3,672;0
"836";0;1,568;0,253;2,78;8,285;3,453;31,333;41,859;4,761;5,708;0
"837";0;1,898;0,088;53,01;5,931;0,65;33,172;0;3,717;1,533;0
"838";0,096;2,731;0,08;5,129;1,641;23,77;53,383;0;9,707;3,462;0
"839";0;0;0,145;0;0,226;1,136;79,865;0;13,867;4,761;0
"840";0;0,478;0,148;0,488;0,435;0,98;85,064;5,883;5,771;0,755;0
"841";1,112;1,228;0;2,317;0,248;6,004;61,09;11,221;9,937;6,844;0
"842";0;3,139;0,288;3,216;0,699;2,955;69,23;4,709;11,166;4,599;0
"843";7,864;3,913;0;1,954;1,585;9,01;34,683;24,331;11,562;5,097;0
"844";0;1,763;0,417;0;0,533;0,809;57,837;4,523;30,784;3,335;0
"845";0;20,057;0,087;1,584;0,252;14,348;28,542;19,338;11,426;4,367;0
"846";0;1,725;1,2;1,799;0,213;1,145;7,842;0;84,514;1,56;0
"847";0,329;4,767;0,349;1,721;1,255;5,447;54,326;13,446;10,321;8,039;0
"848";0;3,154;0,167;1,558;0,467;0,481;36,473;43,337;9,715;4,648;0
"849";0;1,865;0;2,746;0,608;3,249;76,055;0;11,224;4,254;0
"850";0,188;2,874;1,513;27,709;0,504;2,887;34,69;10,175;15,811;3,649;0
"851";0,034;2,314;0,615;31,643;1,189;11,962;22,926;5,17;2,846;21,303;0
"852";0,281;0;6,449;0;1,062;0;66,984;0;19,56;5,664;0
"853";0,508;7,759;0,553;1,446;0,386;4,059;55,266;18,999;6,457;4,567;0
"854";0,507;4,18;0,083;0;1,7;2,45;61,066;9,671;13,054;7,288;0
"855";0;0,793;0,313;6,554;0,49;10,341;64,457;2,744;12,454;1,854;0
"856";0,107;19,304;2,715;1,621;0,711;5,752;18,16;8,781;36,907;5,942;0
"857";0,264;3,216;0,363;10,103;0,451;1,459;33,797;29,018;13,797;7,533;0
"858";0;1,639;2,065;0;0,303;24,395;34,146;9,391;24,52;3,542;0
"859";0;6,883;1,731;2,203;10,408;2,674;42,569;0;22,975;10,558;0
"860";0,271;3,524;0,086;3,089;2,622;5,315;17,888;0;63,016;4,19;0
"861";0;1,379;0,09;1,468;0,206;40,48;19,081;2,085;26,958;8,253;0
"862";1,054;2,271;1,732;2,536;0,671;18,083;49,796;0;16,03;7,827;0
"863";0;2,657;17,312;0;1,969;1,998;30,847;7,401;21,171;16,644;0
"864";1,242;14,758;0,253;2,131;0,391;52,198;9,709;5,711;11,851;1,755;0
"865";5,618;0;0,228;0;0,974;4,394;74,765;0;8,988;5,033;0
"866";0;10,935;0,225;5,949;22,044;13,339;31,092;0;12,817;3,6;0
"867";0,74;1,262;0;1,092;0,204;27,515;5,707;59,437;2,986;1,058;0
"868";0,357;1,241;0,369;8,038;5,325;7,798;41,881;12,812;15,435;6,744;0
"869";0;5,618;0,07;1,134;0,741;5,615;76,417;2,667;6,18;1,558;0
"870";0,067;1,66;0,119;0;0,162;1,566;69,832;3,578;20,155;2,861;0
"871";1,957;4,254;0,918;4,255;0,529;30,618;16,691;17,682;17,039;6,057;0
"872";0,345;0;0,629;2,514;1,858;5,782;67,406;6,065;9,033;6,367;0
"873";0,005;0,123;0,016;0,07;0,052;0,092;85,276;13,264;1,04;0,063;0
"874";1,347;3,842;0,637;6,921;0,788;0;41,28;7,779;20,144;17,263;0
"875";0,482;7,04;0;2,843;1,734;23;40,175;0;16,261;8,465;0
"876";0,539;5,044;0,793;0;0,752;4,964;42,822;0;9,16;35,925;0
"877";0;0,776;0,233;3,505;0,964;8,387;54,66;0;19,757;11,717;0
"878";1,11;0,769;0,268;15,793;0,657;9,515;21,858;23,267;16,601;10,162;0
"879";0;1,117;0,615;0;1,224;2,104;54,986;6,669;22,001;11,284;0
"880";0,164;2,092;0,789;6,245;1,305;2,643;38,419;0;42,869;5,474;0
"881";1,046;5,635;0,112;2,88;3,184;3,264;31,754;14,143;34,503;3,479;0
"882";0;0;0,031;0;0,084;0,318;94,685;3,093;1,076;0,714;0
"883";0,366;5,683;0;3,358;1,37;2,614;20,494;51,594;10,779;3,742;0
"884";1,291;2,643;0,153;1,947;0,759;10,636;45,894;0;15,395;21,281;0
"885";0,297;4,608;0;2,018;2,41;9,734;46,217;0;29,677;5,039;0
"886";0,426;6,091;0,362;0;2,093;9,495;27,031;23,754;17,189;13,559;0
"887";0,072;0,189;0,048;1,04;91,068;2,417;3,86;0;0,543;0,763;0
"888";0;15,367;0,616;4,733;5,074;2,799;49,419;0;13,896;8,096;0
"889";0,85;1,125;19,835;2,36;0,785;5,205;31,918;10,554;23,83;3,538;0
"890";0;0,462;0,049;0,226;0,079;0,111;98,527;0;0,298;0,247;0
"891";0,148;0;0,39;3,27;2,068;2,72;14,85;23,721;17,128;35,707;0
"892";0,256;2,782;2,074;11,687;0,568;4,132;51,254;13,627;8,269;5,351;0
"893";0,255;5,054;0,381;5,585;3,187;6,225;28,064;20,447;15,72;15,081;0
"894";0,24;5,94;0,46;0;1,949;2,197;32,387;38,26;15,519;3,047;0
"895";0;4,79;1,098;0;0,317;37,69;43,089;0;8,942;4,073;0
"896";0,932;3,329;0;22,117;2,261;0,959;26,797;28,614;9,824;5,166;0
"897";0,994;4,154;0,124;2,271;5,516;0,853;25,649;7,76;27,886;24,793;0
"898";0;0,034;0,07;1,238;0,053;92,329;3,867;1,034;0,826;0,55;0
"899";0;4,09;1,734;2,876;0,455;8,344;27,539;0;50,929;4,033;0
"900";0,436;4,693;0,399;12,385;0,476;29,067;25,745;5,703;16,131;4,965;0
"901";0,365;0,579;0,452;5,16;1,745;10,833;23,909;4,231;49,921;2,806;0
"902";0,728;0,854;0,076;1,045;0,154;15,432;75,01;0;5,235;1,466;0
"903";0;1,687;2,311;7,106;0,308;8,978;40,468;14,027;18,827;6,289;0
"904";0;7,926;0,215;3,637;0,064;0,505;40,231;38,574;6,956;1,892;0
"905";0,402;1,356;0,247;2,44;0,265;4,81;19,386;60,457;8,957;1,68;0
"906";0;0,693;0,424;4,802;28,419;1,848;38,696;11,379;10,715;3,023;0
"907";0,151;0,568;0,425;7,086;0,205;4,112;78,637;0;6,961;1,855;0
"908";0;2,027;0,185;0,54;19,978;0,706;36,313;18,972;17,555;3,724;0
"909";0,59;1,557;0,612;3,865;0,685;18,768;22,746;36,772;9,861;4,544;0
"910";0,062;0,743;0;1,955;0,33;1,984;56,044;33,564;3,258;2,06;0
"911";0;7,952;0;1,308;1,423;11,649;43,199;0;15,013;19,456;0
"912";1,94;2,901;1,155;6,988;0,676;9,871;28,739;9,433;35,236;3,062;0
"913";0;2,511;0,431;10,844;0,389;16,237;56,924;0;3,278;9,388;0
"914";0,337;2,383;0,581;3,493;2,768;20,172;26,193;6,403;30,199;7,47;0
"915";0;0,792;0;1,312;0,237;81,052;8,921;1,564;4,01;2,111;0
"916";0,301;0,793;0,961;8,231;0,733;14,676;30,964;23,213;15,088;5,041;0
"917";0;3,143;0,771;9,749;2,72;1,201;35,281;27,495;11,885;7,755;0
"918";0,43;22,842;0;2,825;0,575;1,266;49,325;4,268;10,765;7,704;0
"919";0;0,974;0,107;6,822;0,16;16,339;21,388;31,08;5,884;17,245;0
"920";0;4,673;0,076;1,847;0,405;0,388;84,565;1,941;4,989;1,117;0
"921";0,117;1,407;0,048;2,483;0,379;3,318;34,422;0;53,926;3,901;0
"922";0,177;2,8;0;0;28,473;1,084;51,582;0;13,177;2,707;0
"923";0,084;1,77;45,184;12,252;0,53;0;14,739;8,952;14,057;2,431;0
"924";0,166;0,811;0,141;1,311;0,807;0,257;11,791;77,55;5,676;1,489;0
"925";0,125;0,872;0,062;0;15,769;0,313;48,779;17,719;15,226;1,135;0
"926";0;14,854;0,155;11,924;0,955;8,038;32,067;10,827;16,555;4,624;0
"927";0;3,391;0,27;30,126;28,832;14,486;12,776;0;7,713;2,406;0
"928";0;23,799;0,275;0;0,231;4,538;50,416;0;14,483;6,258;0
"929";0,207;0,486;0,15;3,161;1,002;0,62;30,212;27,589;32,885;3,689;0
"930";0;3,348;0,511;0;0,822;13,11;60,958;0;12,037;9,214;0
"931";0,209;1,81;0;2,697;1,285;1,671;68,518;0;20,234;3,577;0
"932";3,558;2,848;0,349;0;3,541;20,537;44,498;0;12,306;12,363;0
"933";0;1,86;0,248;0,93;0,577;3,098;29,472;15,838;36,848;11,129;0
"934";0,082;1,697;0,191;1,547;0,557;40,496;38,152;0;11,951;5,327;0
"935";0,54;1,18;0,354;2,917;0,153;26,924;48,522;0;9,21;10,199;0
"936";0,404;1,318;0,413;5,007;0,269;7,073;46,699;13,581;23,649;1,588;0
"937";0,366;2,178;0;10,053;3,241;5,106;56,511;0;16,265;6,28;0
"938";0;0,977;0,241;7,277;3,905;5,534;47,466;0;31,1;3,5;0
"939";0,085;2,086;1,681;8,935;0,5;2,008;18,864;35,519;27,338;2,983;0
"940";0,203;1,041;0,337;16,665;1,117;5,707;63,587;0;7,019;4,325;0
"941";0,115;1,315;0,08;1,347;0,34;1,218;30,474;0;62,215;2,895;0
"942";0,1;4,329;0,163;0;0,661;25,942;20,692;0;45,988;2,126;0
"943";0,79;2,301;0,767;1,892;1,505;0,945;30,634;46,077;11,091;3,997;0
"944";0,096;1,17;0,077;1,156;0,308;21,689;17,311;47,761;7,268;3,164;0
"945";0;4,257;0,972;16,101;1,868;33,471;27,658;0;10,252;5,423;0
"946";2,148;11,531;0,519;10,529;0,158;9,869;42,907;0;16,372;5,967;0
"947";1,454;20,705;0,64;0;9,841;2,745;32,748;0;14,546;17,322;0
"948";0,843;13,348;0,541;10,397;0,635;2,849;61,736;0;6,294;3,357;0
"949";0;4,525;13,159;2,411;2,796;22,414;44,364;0;5,919;4,411;0
"950";0,086;0;0;2,259;3,361;1,374;26,044;59,291;3,919;3,666;0
"951";0,256;2,511;0,093;3,323;0,057;0;32,174;5,792;18,491;37,301;0
"952";0;2,131;0,092;2,23;0,241;4,782;46,768;5,161;32,35;6,245;0
"953";0;3,803;0,278;0;2,197;11,908;27,519;19,446;26,551;8,299;0
"954";0;2,071;0,987;1,838;0,501;7,42;20,176;5,539;58,154;3,313;0
"955";0;0;0,223;4,742;3,469;3,849;48,868;10,122;21,252;7,475;0
"956";0,194;0;0,302;0;3,772;2,034;58,143;0;30,584;4,971;0
"957";0,155;0;0;4,15;0,629;0,827;87,712;0;4,149;2,378;0
"958";0,215;0,248;0,231;1,897;0,087;1,27;84,695;7,942;2,578;0,837;0
"959";0;1,636;4,587;0,685;0,12;7,581;53,941;20,63;5,733;5,087;0
"960";0;3,585;0;0;0,759;1,415;57,606;5,568;21,394;9,672;0
"961";0;3,017;0,206;4,523;3,963;5,77;38,259;16,202;19,766;8,295;0
"962";0,125;0,494;87,437;0;0,093;0,382;7,768;1,76;1,305;0,637;0
"963";0,208;1,996;0,865;4,549;0,496;3,105;17,302;45,604;22,259;3,615;0
"964";0;1,323;0,404;3,652;0,205;3,516;22,801;0;63,761;4,338;0
"965";0,033;0,091;0,116;0,249;93,66;0,254;1,623;0,955;0,367;2,652;0
"966";0;0,695;0,176;4,332;0,292;0,452;78,695;0;14,251;1,107;0
"967";0;1,419;0,103;0,671;0,832;0,264;12,806;69,615;8,427;5,864;0
"968";0,05;1,127;0,42;1,528;0,22;6,142;48,462;16,893;22,561;2,597;0
"969";1,246;0;0,908;8,252;1,391;0;64,14;0;12,818;11,245;0
"970";0,134;0,667;0,084;5,715;1,034;0,588;67,724;18,445;2,663;2,946;0
"971";0;7,348;0;2,822;2,541;3,823;35,101;15,809;10,822;21,735;0
"972";0;2,765;2,29;5,515;0,838;6,639;35,638;11,921;17,522;16,873;0
"973";0,288;2,597;0,515;22,212;0,992;39,96;13,762;0;8,563;11,111;0
"974";0;2,517;0,116;8,113;1,512;6,696;19,31;47,03;11,143;3,563;0
"975";0;5,948;0,461;2,972;0,285;23,349;21,345;0;24,378;21,263;0
"976";0,299;1,8;0,462;3,783;0,132;3,34;67,328;3,848;14,679;4,331;0
"977";0,536;3,704;2,058;3,087;0,719;23,875;44,743;0;17,705;3,573;0
